,Demand,Lost Load,SC production,Boiler production,Tank Outflow,Curtailment,Resistance Energy,Tank SoC,NG consumption
2011-01-01 13:42:00,286.2,0.0,7.030101089512165e-05,1.552568257699483e-05,286.20001209887516,2.7624557731087407e-05,286.1952826745312,0.007279368550187968,1.3622604700355206e-06
2011-01-01 13:43:00,272.0,0.0,7.030101089512165e-05,1.5083979513987652e-05,272.0000127757762,2.7859755732606573e-05,271.99996608742293,0.007230187444662737,1.3235043883467274e-06
2011-01-01 13:44:00,272.0,0.0,7.030101089512165e-05,1.4898327812529135e-05,272.0000130117966,2.791012445868546e-05,272.0000673944393,0.007282569223804534,1.3072148646599222e-06
2011-01-01 13:45:00,264.6,0.0,7.030101089512165e-05,1.4830521304494084e-05,264.6000131424665,2.7972987766133883e-05,264.6006128003683,0.007879702444304582,1.301265359699402e-06
2011-01-01 13:46:00,253.0,0.0,7.030101089512165e-05,1.4661261449051659e-05,253.00001371275954,2.8374020985211246e-05,252.99941778816225,0.007275281833459388,1.2864140957314782e-06
2011-01-01 13:47:00,242.8,0.0,7.030101089512165e-05,1.45799568182293e-05,242.80001364521706,2.8225173878126952e-05,242.79995746774182,0.00721665256892877,1.2792802332393876e-06
2011-01-01 13:48:00,231.9,0.0,7.030101089512165e-05,1.443707068974652e-05,231.90001356366912,2.8000739803246688e-05,231.90005716845445,0.007258391839485943,1.2667430630645364e-06
2011-01-01 13:49:00,224.2,0.0,7.030101089512165e-05,1.4386010158785076e-05,224.20001331266346,2.769867361962497e-05,224.20059861311756,0.007841409386090875,1.2622628901276718e-06
2011-01-01 13:50:00,224.2,0.0,7.030101089512165e-05,1.4357393564704994e-05,224.20001351870326,2.7876096822865293e-05,224.19942737282747,0.0072471504273481455,1.2597520018167056e-06
2011-01-01 13:51:00,231.1,0.0,7.030101089512165e-05,1.43436305085347e-05,231.10001330081576,2.7644446277008683e-05,231.09998704058458,0.0072187196992108274,1.2585443983973588e-06
2011-01-01 13:52:00,231.1,0.0,7.030101089512165e-05,1.440573059961639e-05,231.10001301554075,2.7421271369121314e-05,231.1000507572738,0.007254575246151238,1.263993208705483e-06
2011-01-01 13:53:00,231.1,0.0,7.030101089512165e-05,1.4344302001630392e-05,231.1000128650663,2.7209368312242077e-05,231.10060562473146,0.007845090169716906,1.258603316805334e-06
2011-01-01 13:54:00,231.1,0.0,7.030101089512165e-05,1.4256294784338683e-05,231.10001314169665,2.7397991431143964e-05,231.09945236685624,0.007276165438513402,1.2508813533683147e-06
2011-01-01 13:55:00,231.1,0.0,7.030101089512165e-05,1.4144011792405952e-05,231.10001300925853,2.715327033797621e-05,231.09997744362488,0.0072381391395599385,1.2410293754852988e-06
2011-01-01 13:56:00,231.1,0.0,7.030101089512165e-05,1.4051471683753584e-05,231.10001288644858,2.6937920267755544e-05,231.10006898928836,0.007292161598826828,1.2329096853341742e-06
2011-01-01 13:57:00,201.6,0.0,7.030101089512165e-05,1.3742012104296533e-05,201.60001261033952,2.6352351625291703e-05,201.6006254609628,0.007902391617009424,1.2057569627355034e-06
2011-01-01 13:58:00,187.6,0.0,7.030101089512165e-05,1.3529618672182737e-05,187.6000127166696,2.6246288285847186e-05,187.59942277212434,0.007303724166477963,1.1871210557324504e-06
2011-01-01 13:59:00,187.6,0.0,7.030101089512165e-05,1.3511733375345952e-05,187.6000123345486,2.5846281999974963e-05,187.5999743483113,0.007263001734357967,1.1855517570716814e-06
2011-01-01 14:00:00,188.9,0.0,7.498774495479644e-05,1.3557515620348073e-05,188.90001193790957,2.549542517726877e-05,188.90004576899088,0.007299190543292379,1.189568800592092e-06
2011-01-01 14:01:00,197.8,0.0,7.498774495479644e-05,1.3599605231172487e-05,197.8000115206209,2.512022612677356e-05,197.80063280027497,0.007922466036878906,1.193261843570456e-06
2011-01-01 14:02:00,209.2,0.0,7.498774495479644e-05,1.3654338029344467e-05,209.20001135306455,2.5007402598475892e-05,209.1994131613373,0.007320037394225437,1.1980642300030242e-06
2011-01-01 14:03:00,208.8,0.0,7.498774495479644e-05,1.369598871098099e-05,208.80001074389858,2.4439887283733697e-05,208.79997515815177,0.007286238980341376,1.201718760286127e-06
2011-01-01 14:04:00,208.8,0.0,7.498774495479644e-05,1.3746202183809707e-05,208.80001031594978,2.4062151936732334e-05,208.80010136217504,0.007379410560772693,1.2061246103193565e-06
2011-01-01 14:05:00,198.4,0.0,7.498774495479644e-05,1.3685929275685795e-05,198.40000992171858,2.3607647847256885e-05,198.400688094221,0.008058776702548176,1.2008361214078964e-06
2011-01-01 14:06:00,175.7,0.0,7.498774495479644e-05,1.3506335621467157e-05,175.70000996110798,2.346744361148012e-05,175.69934440364622,0.007387619218706959,1.1850781452546422e-06
2011-01-01 14:07:00,187.3,0.0,7.498774495479644e-05,1.3431552323453846e-05,187.30000965955657,2.309110888631949e-05,187.29997273028314,0.007351801469539022,1.1785164800784281e-06
