,Demand,Lost Load,Curtailment,Electric resistance consumption,RES production,BESS outflow,BESS inflow,Genset production,Diesel consumption,BESS state of charge
2017-01-07 05:08:00,42.935,0.0,0.00012034550888984086,25.511123487878663,0.0,1.4184064650712936e-05,1.2856551307307423e-05,68.44624250587421,0.3864399418805003,9.175541861807822e-05
2017-01-07 05:09:00,42.47,0.0,0.00012003863153609018,27.561119101558223,0.0,1.417120342598493e-05,1.286820513100818e-05,70.03123783719145,0.3953886508423185,9.171054759535453e-05
2017-01-07 05:10:00,41.77,0.0,0.00012131431978446017,13.114150970386406,0.0,1.4187099530819057e-05,1.2852837710268386e-05,54.884270950444375,0.30987054511316836,9.166515437610363e-05
2017-01-07 05:11:00,41.64,0.0,0.00012131908187029694,13.114151017315029,0.0,1.4175151518098584e-05,1.2863590997057176e-05,54.75427102483638,0.30913657986018733,9.162016096573008e-05
2017-01-07 05:12:00,41.75,0.0,0.00011402469313281927,0.0,0.0,1.4181283688267802e-05,1.2856209154719477e-05,41.7501126996186,0.23571653511528115,9.157492316000844e-05
2017-01-07 05:13:00,40.8,0.0,0.00011380308999520139,0.0,0.0,1.4171796119740766e-05,1.286453030960766e-05,40.80011249582419,0.2303529386620607,9.152998355447652e-05
2017-01-07 05:14:00,41.375,0.0,0.00011393277800664237,0.0,0.0,1.4158597604631805e-05,1.2876572202598227e-05,41.3751126507526,0.2335993261673024,9.148546616514694e-05
2017-01-07 05:15:00,41.37,0.0,0.00012092310328881695,11.037145631633276,0.0,1.4148166922704026e-05,1.288763190516757e-05,52.40726529420154,0.29588564416328783,9.144130688219447e-05
2017-01-07 05:16:00,41.545,0.0,0.00012091553615078965,11.03714558914247,0.0,1.4136282141557826e-05,1.289837047792992e-05,52.58226526676696,0.2968736747220357,9.139754606582277e-05
2017-01-07 05:17:00,41.44,0.0,0.00012121842848245024,20.997137149880142,0.0,1.41145741652496e-05,1.29189267919791e-05,62.437257172661255,0.3525138729260459,9.135447163186684e-05
2017-01-07 05:18:00,40.81,0.0,0.00012099707709012364,22.93413131987209,0.0,1.4102269240627617e-05,1.2930093283029928e-05,63.74425114477323,0.3598930168517007,9.131178987655644e-05
2017-01-07 05:19:00,42.275,0.0,0.00011739540421729089,48.13310281872199,0.0,1.4077966118163478e-05,1.2953234741925343e-05,90.40821908939483,0.5104348412906212,9.126990089824809e-05
2017-01-07 05:20:00,42.93,0.0,0.00011649254149403987,73.075103096284,0.0,1.4072794029607212e-05,1.2959007919604963e-05,116.00521847503937,0.6549526788337815,9.122819406698206e-05
2017-01-07 05:21:00,43.355,0.0,0.00011673872884898628,59.67710229288249,0.0,1.4066662470073234e-05,1.29640246406429e-05,103.0322179289735,0.5817085474761376,9.118669417260024e-05
2017-01-07 05:22:00,43.69,0.0,0.00011651318089889173,72.8741030922472,0.0,1.4049702235253156e-05,1.2979859386368477e-05,116.56421853558525,0.6581087315694741,9.114572260875716e-05
2017-01-07 05:23:00,43.795,0.0,0.00011661473075719186,86.27810410072837,0.0,1.403332467323588e-05,1.2995118151710007e-05,130.07321967725258,0.734379063218454,9.11052799676814e-05
2017-01-07 05:24:00,42.65,0.0,0.00011649523764845071,75.46410328129471,0.0,1.4026439618656248e-05,1.3000900591496767e-05,118.11421875099334,0.6668598619636029,9.10650496723335e-05
2017-01-07 05:25:00,42.685,0.0,0.00011739742281235976,47.83510279740855,0.0,1.4044297940157737e-05,1.2983712569190767e-05,90.52021913424599,0.5110671812005758,9.10242339294131e-05
2017-01-07 05:26:00,43.125,0.0,0.00011739013544342924,47.835102786814076,0.0,1.4032853035511345e-05,1.2994058590297007e-05,90.96021913815508,0.5135513727312279,9.09838027205364e-05
2017-01-07 05:27:00,43.35,0.0,0.00012050718737555144,24.27712649592142,0.0,1.4032364380038055e-05,1.2993478896998435e-05,67.6272459642233,0.38181597766612074,9.094335097184347e-05
2017-01-07 05:28:00,41.295,0.0,0.0001213865871818598,13.272151380599949,0.0,1.4031444120162157e-05,1.2993329198593938e-05,54.56727172907222,0.308080802445078,9.09029129978359e-05
2017-01-07 05:29:00,40.915,0.0,0.0001214149156751887,13.272151545234804,0.0,1.4020740777166392e-05,1.3002948998192768e-05,54.1872719423587,0.3059353655282221,9.086281511526927e-05
2017-01-07 05:30:00,40.685,0.0,0.00012093969912996272,10.81314472517891,0.0,1.4031116325537597e-05,1.2993260114150043e-05,51.49826462702183,0.2907535265753265,9.082238179820756e-05
2017-01-07 05:31:00,40.42,0.0,0.00011940267710031094,32.42811171365637,0.0,1.4003603666766593e-05,1.3019671571045267e-05,72.84823013240138,0.41129307888663835,9.078286927500911e-05
2017-01-07 05:32:00,38.655,0.0,0.00012174678821708085,14.336153507949588,0.0,1.400608028764047e-05,1.301615468057393e-05,52.991274264812205,0.29918289444903007,9.074323768398416e-05
2017-01-07 05:33:00,38.745,0.0,0.00012128991949822421,22.89913242781084,0.0,1.3987673974024187e-05,1.3033483090029102e-05,61.644252763539455,0.34803665742739076,9.070420337722498e-05
2017-01-07 05:34:00,38.585,0.0,0.00011711638711631167,53.166102349023014,0.0,1.3962195695906053e-05,1.3057866707694024e-05,91.75121856108115,0.5180172682987869,9.066600213174757e-05
2017-01-07 05:35:00,38.2,0.0,0.00011711422570215291,53.16610232479779,0.0,1.3969120716958525e-05,1.3051659046393665e-05,91.36621852156183,0.5158436005056563,9.062758110670216e-05
2017-01-07 05:36:00,37.665,0.0,0.00011922937740393991,34.993109367249794,0.0,1.3967424765734884e-05,1.3052325625219222e-05,72.65822768152806,0.41022034598875373,9.058922032359545e-05
2017-01-07 05:37:00,37.85,0.0,0.00011779660145805337,45.46810348087055,0.0,1.3951558510836432e-05,1.3067134827897614e-05,83.31822039304832,0.4704054900239856,9.055135244063652e-05
2017-01-07 05:38:00,40.945,0.0,0.00011874897067798429,36.50310755921045,0.0,1.3943384746282561e-05,1.3074272394762417e-05,77.44822543906878,0.43726414543286346,9.05137409685311e-05
2017-01-07 05:39:00,39.95,0.0,0.0001377002259932425,66.35324720928863,0.0,1.3908912309852856e-05,1.310866703519765e-05,106.30338410926935,0.6001771912221621,9.047727885781905e-05
2017-01-07 05:40:00,39.305,0.0,0.000137734349856089,66.35324715498541,0.0,1.3916349507652739e-05,1.3101966285904328e-05,105.65838407495205,0.5965355921124212,9.044058017475547e-05
2017-01-07 05:41:00,38.175,0.0,0.00012186783747836216,14.677153916251303,0.0,1.3944850628231156e-05,1.3071509361021376e-05,52.852274910747504,0.29839811941478944,9.040291917163295e-05
2017-01-07 05:42:00,39.81,0.0,0.00012068586056557251,25.773123974712675,0.0,1.3924453108599263e-05,1.3090853533018025e-05,65.58324382697366,0.3702757668641241,9.036590236821102e-05
2017-01-07 05:43:00,39.52,0.0,0.00012189930949801919,17.393149727899353,0.0,1.3919708318618426e-05,1.3094585319023888e-05,56.913270802085854,0.3213260546639897,9.032902789333033e-05
2017-01-07 05:44:00,40.745,0.0,0.00011963439750672933,31.111113422834975,0.0,1.390038357630967e-05,1.311286408018069e-05,71.85623226971298,0.4056923682797706,9.029278186273478e-05
2017-01-07 05:45:00,39.895,0.0,0.0001181344832019704,41.71710455812851,0.0,1.3903123112706233e-05,1.3110876512264016e-05,81.61222190036511,0.4607736105485835,9.025645630027183e-05
2017-01-07 05:46:00,40.25,0.0,0.00012097089459217614,10.607143741163073,0.0,1.39142881030493e-05,1.3098737338195941e-05,50.8572638965069,0.2871345070940995,9.02197625914396e-05
2017-01-07 05:47:00,39.235,0.0,0.00012102296703631055,10.607143858673604,0.0,1.3905202453629202e-05,1.3106817194682074e-05,49.84226408325538,0.2814039300093461,9.018333627678296e-05
2017-01-07 05:48:00,39.09,0.0,0.00012103227427928687,10.607143868814713,0.0,1.389513346251891e-05,1.3115883354149985e-05,49.69726412183889,0.28058527620731083,9.014723015861808e-05
2017-01-07 05:49:00,41.355,0.0,0.00012092107063921276,10.607143571627415,0.0,1.3882292422395543e-05,1.3127721170803344e-05,51.962263738126794,0.2933732144203184,9.011153675395588e-05
2017-01-07 05:50:00,41.91,0.0,0.00012090047727042474,10.607143559477368,0.0,1.3889189895727183e-05,1.3121619524112402e-05,52.51726369238426,0.2965066829967494,9.007562573158367e-05
2017-01-07 05:51:00,41.705,0.0,0.0001208394545457736,10.245141331691405,0.0,1.3879903452860545e-05,1.3129918410882896e-05,51.9502614211609,0.29330545066147756,9.0040028962549e-05
2017-01-07 05:52:00,42.09,0.0,0.000120823567741013,10.2451412827495,0.0,1.3869408301873552e-05,1.3139429527013469e-05,52.33526137633847,0.2954791179784241,9.00047469773956e-05
2017-01-07 05:53:00,42.065,0.0,0.00012082854648554076,10.245141280042667,0.0,1.3859416265483418e-05,1.3148443323166958e-05,52.31026139761621,0.2953379708537501,8.996978300956533e-05
2017-01-07 05:54:00,41.83,0.0,0.00012168263391032497,17.458148523521263,0.0,1.3840825006820228e-05,1.316605489215029e-05,59.288269531385055,0.33473503574630226,8.993542405400998e-05
2017-01-07 05:55:00,43.685,0.0,0.00012149102066416617,17.458147648769042,0.0,1.3847198505736796e-05,1.3160508618423328e-05,61.14326845309982,0.3452081552230116,8.99008654666835e-05
2017-01-07 05:56:00,43.465,0.0,0.00012051046235228569,24.83912509226064,0.0,1.3832992055001379e-05,1.3173740653527662e-05,68.3042449434716,0.3856382392924097,8.986678555680622e-05
2017-01-07 05:57:00,43.28,0.0,0.00011943664763691686,31.296112607832566,0.0,1.3820274789259814e-05,1.3185492116210605e-05,74.57623140969754,0.4210491836590873,8.983309488743114e-05
2017-01-07 05:58:00,41.36,0.0,0.00011794418783495075,43.18610386623556,0.0,1.3806113998066083e-05,1.319869049023971e-05,84.5462212029999,0.4773386472617429,8.979986162724474e-05
2017-01-07 05:59:00,41.445,0.0,0.00011799750578234125,42.72410402637497,0.0,1.3796525207161129e-05,1.3207331399112902e-05,84.16922143468693,0.47521014811815115,8.976693340585068e-05
2017-01-07 06:00:00,41.24,0.0,0.00011729666542237283,49.61710242455423,9.919266444090873e-11,1.3801786447090745e-05,1.3202938549420609e-05,90.85721912227255,0.512969845992957,8.973384332854825e-05
2017-01-07 06:01:00,41.105,0.0,0.0001173717796945084,48.78910253829671,9.919266444090873e-11,1.379257571747553e-05,1.321121266399509e-05,89.89421932861416,0.5075328552880203,8.970106578405588e-05
2017-01-07 06:02:00,39.545,0.0,0.00011683124510852849,57.63010209010542,9.919266444090873e-11,1.3779672465156698e-05,1.3223176865752653e-05,97.17521836475572,0.5486405734234175,8.966868411135738e-05
2017-01-07 06:03:00,39.6,0.0,0.00011656203733423354,64.85410236002478,9.919266444090873e-11,1.3766847744172729e-05,1.323506704563283e-05,104.45421839018223,0.5897370053646241,8.963671569494528e-05
2017-01-07 06:04:00,39.555,0.0,0.00011809474494839378,42.343104256655955,9.919266444090873e-11,1.3767733232228655e-05,1.3233282421887173e-05,81.89822181685089,0.4623883345576496,8.960470348711239e-05
2017-01-07 06:05:00,39.555,0.0,0.00011806397488101084,42.62710410938368,9.919266444090873e-11,1.3775974423673419e-05,1.322594514287039e-05,82.18222162323009,0.46399176616548155,8.957243052338901e-05
2017-01-07 06:06:00,40.3,0.0,0.00011845215854577873,39.283105616766285,9.919266444090873e-11,1.3767682205959942e-05,1.3233327585500257e-05,79.58322353447102,0.44931810938612815,8.954043986008703e-05
2017-01-07 06:07:00,39.995,0.0,0.0001184794464990091,39.28310565381038,9.919266444090873e-11,1.3758453889824596e-05,1.3241649815197301e-05,79.2782236163536,0.4475961134617977,8.95087229314623e-05
2017-01-07 06:08:00,41.925,0.0,0.00012130668910970144,12.135150134735653,9.919266444090873e-11,1.3765320530265959e-05,1.3233913453333888e-05,54.06027090991849,0.3052183316955651,8.947676304306525e-05
2017-01-07 06:09:00,39.315,0.0,0.00011966257733320163,32.17511219675994,9.919266444090873e-11,1.3743539282092595e-05,1.3254776503948901e-05,71.4902313704753,0.4036259675388172,8.944551561346388e-05
2017-01-07 06:10:00,39.085,0.0,0.0001381529534558723,62.474245842000144,1.9838532888181746e-10,1.3728659327403615e-05,1.3271323071732807e-05,101.55938353741897,0.5733930868192127,8.94147912230224e-05
2017-01-07 06:11:00,39.55,0.0,0.00013842967930166594,56.43125090179842,1.9838532888181746e-10,1.3721559343533038e-05,1.3277523204443002e-05,95.98138888724321,0.5419003437626649,8.938430949671056e-05
2017-01-07 06:12:00,40.915,0.0,0.00011762949048943483,45.99910298335933,1.9838532888181746e-10,1.3726558042086428e-05,1.327091089250998e-05,86.9142201570043,0.4907081083841706,8.935361544475275e-05
2017-01-07 06:13:00,40.595,0.0,0.00011706641900843806,53.3541020844273,1.9838532888181746e-10,1.3714095695461495e-05,1.3282479802248373e-05,93.94921871903202,0.5304269349538845,8.93233232048592e-05
2017-01-07 06:14:00,40.655,0.0,0.00013799025285088362,50.506214079894036,1.9838532888181746e-10,1.3696792782337281e-05,1.3299609833039572e-05,91.16135167276556,0.5146869448552708,8.929360575033254e-05
2017-01-07 06:15:00,40.015,0.0,0.00013712592881542918,28.195257394866047,1.9838532888181746e-10,1.372341052476413e-05,1.3273948346831247e-05,68.2103940711343,0.38510836761028855,8.926301501100362e-05
2017-01-07 06:16:00,40.055,0.0,0.00013525109125200885,21.30223859596952,1.9838532888181746e-10,1.372492025079235e-05,1.3271568144824402e-05,61.35737339351028,0.34641696812054135,8.923238003296392e-05
2017-01-07 06:17:00,40.33,0.0,0.00013916945014713633,35.6683336923532,1.9838532888181746e-10,1.3696450896391295e-05,1.3299115088177306e-05,75.99847246426916,0.4290789999111854,8.9202660742976e-05
2017-01-07 06:18:00,39.885,0.0,0.00014017248254560855,44.10035060584654,1.9838532888181746e-10,1.367988861705402e-05,1.3314778691170736e-05,83.98549041302077,0.47417282301840996,8.917348002633965e-05
2017-01-07 06:19:00,41.955,0.0,0.00013927094768462212,35.66833380703699,1.9838532888181746e-10,1.3677083856176477e-05,1.3316709120801771e-05,77.62347271741156,0.4382535722527753,8.91443790811703e-05
2017-01-07 06:20:00,42.405,0.0,0.0001375175927851302,27.702299294757147,4.959633222045437e-10,1.3695639673311699e-05,1.3299082179528627e-05,70.10743641529648,0.3958188596166242,8.911467350211263e-05
2017-01-07 06:21:00,43.26,0.0,0.00011932738892994621,14.367159706573503,4.959633222045437e-10,1.3696959867468168e-05,1.329647078107156e-05,57.62727863297738,0.3253572641879933,8.908492334885383e-05
2017-01-07 06:22:00,44.45,0.0,0.00013902725371117697,49.63428405402437,4.959633222045437e-10,1.365872082639526e-05,1.3334215603232145e-05,94.0844227562769,0.5311902820476337,8.905642174807351e-05
2017-01-07 06:23:00,44.435,0.0,0.00012077769561358309,21.8881329957553,4.959633222045437e-10,1.367278739153625e-05,1.3318723146513384e-05,66.32325341889072,0.3744537794652818,8.902742806821724e-05
2017-01-07 06:24:00,45.455,0.0,0.00011852685277347064,35.34510757460196,4.959633222045437e-10,1.3657024085874606e-05,1.3333598549497647e-05,80.80022577753323,0.45618916992735564,8.899894646479702e-05
2017-01-07 06:25:00,46.29,0.0,0.00011644281079270513,66.45310237474388,4.959633222045437e-10,1.3652074236208392e-05,1.3339477285559181e-05,112.74321850446177,0.6365357864976388,8.897064478083225e-05
2017-01-07 06:26:00,45.305,0.0,0.0001165471497870385,89.20110413474086,4.959633222045437e-10,1.3635099711693886e-05,1.3355579623199965e-05,134.5062204018746,0.7594072967585512,8.894291578346302e-05
2017-01-07 06:27:00,44.87,0.0,0.00011653908882180986,89.20110412930632,4.959633222045437e-10,1.3626484834988652e-05,1.3363346170484382e-05,134.0712204047605,0.7569513347152242,8.891544096037307e-05
2017-01-07 06:28:00,44.04,0.0,0.00012426551114685935,137.24220771827436,4.959633222045437e-10,1.3609121195947522e-05,1.3380139963020893e-05,181.2823317543083,1.0235000663635292,8.888853666424464e-05
2017-01-07 06:29:00,46.55,0.0,0.0001249946674590774,150.4292085619839,4.959633222045437e-10,1.3596772221062753e-05,1.3391626687439756e-05,196.97933335100984,1.1121236074469842,8.886203088993502e-05
2017-01-07 06:30:00,45.085,0.0,0.0001235832172881146,120.42220654155678,6.943486510863611e-10,1.361440251501601e-05,1.3375011339383791e-05,165.50732988468855,0.9344361443354141,8.883495273587848e-05
2017-01-07 06:31:00,43.725,0.0,0.00012317978604414748,108.68120553466204,6.943486510863611e-10,1.3609425400390191e-05,1.3379151796104544e-05,152.40632848348017,0.8604693342563243,8.880804739109748e-05
2017-01-07 06:32:00,42.4,0.0,0.00012293201990587477,100.27720472882889,6.943486510863611e-10,1.3603785368786333e-05,1.3383953884434172e-05,142.67732744032295,0.8055404665781558,8.878129709306092e-05
2017-01-07 06:33:00,42.455,0.0,0.00012373619770755795,134.84424476309067,6.943486510863611e-10,1.3585579979908486e-05,1.3401283683282719e-05,177.29936831429774,1.0010126937347434,8.875514057629344e-05
2017-01-07 06:34:00,42.545,0.0,0.0001251773635999598,170.33424863519198,6.943486510863611e-10,1.3569033274660755e-05,1.3416959182565441e-05,212.87937365978715,1.2018934827223755,8.87295225480058e-05
2017-01-07 06:35:00,40.6,0.0,0.0001268400914113954,200.4912525283769,6.943486510863611e-10,1.3573334251775144e-05,1.3413659389540028e-05,241.09137920809908,1.3611753568659615,8.87037768172564e-05
2017-01-07 06:36:00,40.835,0.0,0.00012435808602617726,152.98224654032,6.943486510863611e-10,1.3574113512276756e-05,1.3412051072610306e-05,193.81737073564923,1.094271514993503,8.867801188449483e-05
2017-01-07 06:37:00,42.62,0.0,0.00012380210270634961,135.6122448289945,6.943486510863611e-10,1.3569177250414384e-05,1.341615808124366e-05,178.23236847738372,1.0062803098316606,8.865237864621252e-05
2017-01-07 06:38:00,43.755,0.0,0.00012346234197480044,122.26824328763198,6.943486510863611e-10,1.3563707248852221e-05,1.3420798666194693e-05,166.023366606371,0.9373496307947776,8.862691484879828e-05
2017-01-07 06:39:00,41.825,0.0,0.00012477292415269403,155.09022852847139,6.943486510863611e-10,1.3547612857289695e-05,1.343602821365507e-05,196.91535318911656,1.1117623825040457,8.860197454363221e-05
2017-01-07 06:40:00,41.405,0.0,0.00012690117910096887,203.62223358660364,1.2895046377318134e-09,1.3549371147479573e-05,1.3435239250565332e-05,245.02736037236136,1.3833974727436842,8.857699089935424e-05
2017-01-07 06:41:00,44.52,0.0,0.000131335589912851,267.92523848121937,1.2895046377318134e-09,1.3531622090618822e-05,1.345221714024237e-05,312.44536973611486,1.7640321236230514,8.855260739287009e-05
2017-01-07 06:42:00,45.635,0.0,0.00013142268733190576,267.9252385168874,1.2895046377318134e-09,1.3523012377553937e-05,1.3459991915307223e-05,313.56036987526477,1.7703272915270143,8.852847810034397e-05
2017-01-07 06:43:00,44.625,0.0,0.00013226079835249038,282.1102394120427,1.2895046377318134e-09,1.3513056785161579e-05,1.346912763829566e-05,326.7353716276224,1.8447118994332792,8.850466811628082e-05
2017-01-07 06:44:00,44.12,0.0,0.00012226752033939192,246.98911512844597,1.2895046377318134e-09,1.3506448211730903e-05,1.3474535878064877e-05,291.1092373627645,1.6435706716506577,8.848105970256544e-05
2017-01-07 06:45:00,44.39,0.0,0.0001233183120916692,275.99311609940236,1.2895046377318134e-09,1.3513515020883082e-05,1.3468408890248687e-05,320.38323937131884,1.808848460768512,8.845723029910169e-05
2017-01-07 06:46:00,44.785,0.0,0.0001229571451517586,265.30011564141887,1.2895046377318134e-09,1.3506017255690735e-05,1.347510264568556e-05,310.0852385663599,1.750707083143405,8.843365835408369e-05
2017-01-07 06:47:00,47.255,0.0,0.00013274009091901462,287.76324832497966,1.2895046377318134e-09,1.3496806304571715e-05,1.3483917037394053e-05,335.0183810508918,1.8914768577850711,8.841036763165696e-05
2017-01-07 06:48:00,45.93,0.0,0.0001320404600164693,278.42024760861983,1.2895046377318134e-09,1.3489715284240901e-05,1.3490177107932386e-05,324.35037964825216,1.8312464975623992,8.838730043087921e-05
2017-01-07 06:49:00,47.21,0.0,0.00013136537802438397,266.3832467820907,1.2895046377318134e-09,1.3482679310545956e-05,1.3496386016908753e-05,313.59337815988596,1.7705136526642162,8.836445497596192e-05
2017-01-07 06:50:00,47.565,0.0,0.00013275217145292117,298.39224920082404,1.9838532888181747e-09,1.3490716897356266e-05,1.3489381084378022e-05,345.95738194967583,1.9532372512967244,8.834135759931797e-05
2017-01-07 06:51:00,48.905,0.0,0.00013059003129001212,262.8572464369452,1.9838532888181747e-09,1.3486277086995763e-05,1.3492971825882069e-05,311.76237703168744,1.7601760220849563,8.831841490173163e-05
2017-01-07 06:52:00,49.775,0.0,0.00013172762771773705,279.73924780563095,1.9838532888181747e-09,1.3476038741979356e-05,1.350241699418775e-05,329.51437955765306,1.860401871937969,8.829578143849084e-05
2017-01-07 06:53:00,49.985,0.0,0.00013218038128570697,286.5612483830667,1.9838532888181747e-09,1.3467073617302655e-05,1.351058000278473e-05,336.5463806049705,1.900103774869978,8.827343450577523e-05
2017-01-07 06:54:00,52.647,0.0,0.00012201779713905125,241.0561150269857,1.9838532888181747e-09,1.3461363016854626e-05,1.3515196942893819e-05,293.7032370966329,1.658216108269156,8.825126086058413e-05
2017-01-07 06:55:00,56.447,0.0,0.00012226822587990682,243.8321151151403,1.9838532888181747e-09,1.3470597365738924e-05,1.3506959756598132e-05,300.27923741774475,1.6953434813558308,8.82287947871559e-05
2017-01-07 06:56:00,54.287,0.0,0.00012070090463112138,204.9571141105176,1.9838532888181747e-09,1.346665402922765e-05,1.3510174694035927e-05,259.2442348529591,1.4636643792511241,8.820646873248406e-05
2017-01-07 06:57:00,53.982,0.0,0.00012075509403075557,206.57611415253325,1.9838532888181747e-09,1.3458499859496723e-05,1.3517540658798547e-05,260.55823496468423,1.4710830790689038,8.818438242695896e-05
2017-01-07 06:58:00,52.36,0.0,0.00012099842933821492,214.3951143461173,1.9838532888181747e-09,1.3449849073022407e-05,1.3525405008701398e-05,266.75523541811873,1.506070660671402,8.816257240849108e-05
2017-01-07 06:59:00,53.33,0.0,0.00012862877298402964,231.07726286702095,1.9838532888181747e-09,1.3443178512575517e-05,1.3531493435566932e-05,284.40739158212506,1.6057327889686375,8.814097581749149e-05
2017-01-07 07:00:00,52.57,0.0,0.00013012174400728327,263.8812658287957,2.579009275463627e-09,1.3450925623964332e-05,1.352482596612384e-05,316.45139602186106,1.786649706537156,8.811913774399083e-05
2017-01-07 07:01:00,55.035,0.0,0.0001306182775238085,262.25623363641324,2.579009275463627e-09,1.3442883968627908e-05,1.3532096800800142e-05,317.2913643413246,1.7913920750978127,8.809757580795657e-05
2017-01-07 07:02:00,50.647,0.0,0.00012084800545153485,220.24411448358566,2.579009275463627e-09,1.3437310160298093e-05,1.3536767657056602e-05,270.89123542846966,1.5294220609105107,8.807616567901263e-05
2017-01-07 07:03:00,51.102,0.0,0.00012910633671481264,243.17623682296465,2.579009275463627e-09,1.342995470239236e-05,1.354345943071632e-05,294.27836604022707,1.6614632229010111,8.805499054627278e-05
2017-01-07 07:04:00,52.679,0.0,0.00012556629118876117,185.8302323259171,2.579009275463627e-09,1.343032881170555e-05,1.3542300264006869e-05,238.50935800160076,1.346597549692868,8.803379049673876e-05
2017-01-07 07:05:00,51.434,0.0,0.00012583952209865856,191.31323276314365,2.579009275463627e-09,1.3440094732011278e-05,1.353362037199166e-05,242.74735869361237,1.3705248345393652,8.801228168364598e-05
2017-01-07 07:06:00,53.891,0.0,0.00012624270149785843,194.6452330981684,2.579009275463627e-09,1.3431361138547615e-05,1.3541583091140636e-05,248.53635944851283,1.4032088948086767,8.799107210212339e-05
2017-01-07 07:07:00,54.631,0.0,0.00011975216403925515,188.77111366757765,2.579009275463627e-09,1.341972804143202e-05,1.3552411361281635e-05,243.402233549846,1.3742221858053636,8.797021812338874e-05
2017-01-07 07:08:00,58.386,0.0,0.00012111080206977931,218.3731144922777,2.579009275463627e-09,1.340815871772442e-05,1.3563172758930282e-05,276.75923575551485,1.5625521440577848,8.794973750404154e-05
2017-01-07 07:09:00,53.626,0.0,0.00014014788572946912,253.59618145591656,2.579009275463627e-09,1.339496866234447e-05,1.3576020824884304e-05,307.22232178227546,1.7345433704961353,8.792969171688564e-05
2017-01-07 07:10:00,57.225,0.0,0.0001387699346082627,240.51718087639586,3.1741652621090794e-09,1.3408268454515905e-05,1.356374850205685e-05,297.74231979863634,1.681020324066375,8.790921828826442e-05
2017-01-07 07:11:00,57.822,0.0,0.0001373439989516001,217.91117930111668,3.1741652621090794e-09,1.3403381168558244e-05,1.3567847837999596e-05,275.7333168064081,1.5567599187353665,8.788891544190171e-05
2017-01-07 07:12:00,58.317,0.0,0.00016275299242884955,268.9382997207855,3.1741652621090794e-09,1.3384726528866764e-05,1.3587342476121048e-05,327.2554626732197,1.847648276158648,8.786922860077597e-05
2017-01-07 07:13:00,55.989,0.0,0.0001705176967385924,336.0703382237072,3.1741652621090794e-09,1.3368981805573837e-05,1.3602924645864144e-05,392.0595089721726,2.2135247796531874,8.785006470055349e-05
2017-01-07 07:14:00,50.426,0.0,0.00018233902024711313,416.24835097123787,3.1741652621090794e-09,1.3352297052449374e-05,1.3619798841181877e-05,466.67453357458567,2.6347929854030356,8.78314606900573e-05
2017-01-07 07:15:00,37.41,0.0,0.0001826959361332925,432.28635282221376,3.1741652621090794e-09,1.336270116807526e-05,1.3610455207632927e-05,469.69653576272975,2.6518548767091787,8.781252621035228e-05
2017-01-07 07:16:00,36.145,0.0,0.0001848666178050351,445.3723554179218,3.1741652621090794e-09,1.3353520685363551e-05,1.361906094810841e-05,481.5175405469057,2.7185949669540745,8.779390898354932e-05
2017-01-07 07:17:00,37.691,0.0,0.00014301562373475463,477.37944674252856,3.1741652621090794e-09,1.3356828431627943e-05,1.3611801324105556e-05,515.0705900099512,2.9080317864157132,8.77750988478191e-05
2017-01-07 07:18:00,36.813,0.0,0.00014343686905249342,483.1984466922969,3.1741652621090794e-09,1.3348745824867843e-05,1.3619142879449679e-05,520.0115903963889,2.935928130060913,8.775654675350042e-05
2017-01-07 07:19:00,42.275,0.0,0.00014329997611639556,475.1954464112001,3.1741652621090794e-09,1.3341326398303831e-05,1.3625806847668287e-05,517.4705899924826,2.9215819218184427,8.773823033739019e-05
2017-01-07 07:20:00,48.303,0.0,0.00014694743458676385,520.4034480412041,4.166091906518167e-09,1.334950258919331e-05,1.3618837564849254e-05,568.7065952538076,3.2108547609180644,8.771966013235655e-05
2017-01-07 07:21:00,48.76,0.0,0.00015309044999867183,573.5344479603299,4.166091906518167e-09,1.3335924069124991e-05,1.3632070200530685e-05,622.29460134276,3.513406737481707,8.770155759794977e-05
2017-01-07 07:22:00,50.275,0.0,0.00015119881402370083,556.1934477303812,4.166091906518167e-09,1.3330186013653898e-05,1.3636932164299556e-05,606.4685992317753,3.424054873711469,8.768361277803093e-05
2017-01-07 07:23:00,51.117,0.0,0.00014421775392747804,489.54244831735434,4.166091906518167e-09,1.332968121043384e-05,1.3636290612923296e-05,540.6595928375517,3.05250447627344,8.766566665641214e-05
2017-01-07 07:24:00,54.214,0.0,0.00014968042057716957,532.8092982330303,4.166091906518167e-09,1.3317120398398819e-05,1.3648413006031286e-05,587.0234482405773,3.3142696942218683,8.764813283780766e-05
2017-01-07 07:25:00,53.311,0.0,0.0001600911436980823,613.7533124682824,4.166091906518167e-09,1.3318211644631301e-05,1.3649119767276301e-05,667.0644728861681,3.7661724982281397,8.763059106491881e-05
2017-01-07 07:26:00,52.608,0.0,0.00016783991020474787,662.8643224316593,4.166091906518167e-09,1.3304138543560095e-05,1.3663048037940509e-05,715.472490626313,4.039478831449373,8.761353665373317e-05
2017-01-07 07:27:00,52.291,0.0,0.00015966949410994857,612.0923120954781,4.166091906518167e-09,1.3303638453069592e-05,1.3662183540353711e-05,664.3834721193513,3.7510358633658045,8.759645739394545e-05
